slug,locale,url,expected_status,reason
2027-ram-rumble-bee-pricing-35000-gap-between-chea,en,https://www.obd2hq.com/en/news/2027-ram-rumble-bee-pricing-35000-gap-between-chea,404,dynamicParams=false on active news route; historical slug is not in current news dataset
2027-ram-rumble-bee-pricing-35000-gap-between-chea,de,https://www.obd2hq.com/de/news/2027-ram-rumble-bee-pricing-35000-gap-between-chea,404,dynamicParams=false on active news route; historical slug is not in current news dataset
2027-ram-rumble-bee-pricing-35000-gap-between-chea,es,https://www.obd2hq.com/es/news/2027-ram-rumble-bee-pricing-35000-gap-between-chea,404,dynamicParams=false on active news route; historical slug is not in current news dataset
2027-ram-rumble-bee-pricing-35000-gap-between-chea,tr,https://www.obd2hq.com/tr/news/2027-ram-rumble-bee-pricing-35000-gap-between-chea,404,dynamicParams=false on active news route; historical slug is not in current news dataset
2027-ram-rumble-bee-pricing-35000-gap-between-chea,fr,https://www.obd2hq.com/fr/news/2027-ram-rumble-bee-pricing-35000-gap-between-chea,404,dynamicParams=false on active news route; historical slug is not in current news dataset
2027-toyota-tundra-gets-an-overlanding-trim-straig,en,https://www.obd2hq.com/en/news/2027-toyota-tundra-gets-an-overlanding-trim-straig,404,dynamicParams=false on active news route; historical slug is not in current news dataset
2027-toyota-tundra-gets-an-overlanding-trim-straig,de,https://www.obd2hq.com/de/news/2027-toyota-tundra-gets-an-overlanding-trim-straig,404,dynamicParams=false on active news route; historical slug is not in current news dataset
2027-toyota-tundra-gets-an-overlanding-trim-straig,es,https://www.obd2hq.com/es/news/2027-toyota-tundra-gets-an-overlanding-trim-straig,404,dynamicParams=false on active news route; historical slug is not in current news dataset
2027-toyota-tundra-gets-an-overlanding-trim-straig,tr,https://www.obd2hq.com/tr/news/2027-toyota-tundra-gets-an-overlanding-trim-straig,404,dynamicParams=false on active news route; historical slug is not in current news dataset
2027-toyota-tundra-gets-an-overlanding-trim-straig,fr,https://www.obd2hq.com/fr/news/2027-toyota-tundra-gets-an-overlanding-trim-straig,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-genesis-pickup-truck-could-be-back-on-the-table,en,https://www.obd2hq.com/en/news/a-genesis-pickup-truck-could-be-back-on-the-table,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-genesis-pickup-truck-could-be-back-on-the-table,de,https://www.obd2hq.com/de/news/a-genesis-pickup-truck-could-be-back-on-the-table,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-genesis-pickup-truck-could-be-back-on-the-table,es,https://www.obd2hq.com/es/news/a-genesis-pickup-truck-could-be-back-on-the-table,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-genesis-pickup-truck-could-be-back-on-the-table,tr,https://www.obd2hq.com/tr/news/a-genesis-pickup-truck-could-be-back-on-the-table,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-genesis-pickup-truck-could-be-back-on-the-table,fr,https://www.obd2hq.com/fr/news/a-genesis-pickup-truck-could-be-back-on-the-table,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-mercedes-executive-reportedly-said-the-electric-,en,https://www.obd2hq.com/en/news/a-mercedes-executive-reportedly-said-the-electric-,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-mercedes-executive-reportedly-said-the-electric-,de,https://www.obd2hq.com/de/news/a-mercedes-executive-reportedly-said-the-electric-,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-mercedes-executive-reportedly-said-the-electric-,es,https://www.obd2hq.com/es/news/a-mercedes-executive-reportedly-said-the-electric-,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-mercedes-executive-reportedly-said-the-electric-,tr,https://www.obd2hq.com/tr/news/a-mercedes-executive-reportedly-said-the-electric-,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-mercedes-executive-reportedly-said-the-electric-,fr,https://www.obd2hq.com/fr/news/a-mercedes-executive-reportedly-said-the-electric-,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-new-v8-mercedes-c63-is-coming-eventually,en,https://www.obd2hq.com/en/news/a-new-v8-mercedes-c63-is-coming-eventually,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-new-v8-mercedes-c63-is-coming-eventually,de,https://www.obd2hq.com/de/news/a-new-v8-mercedes-c63-is-coming-eventually,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-new-v8-mercedes-c63-is-coming-eventually,es,https://www.obd2hq.com/es/news/a-new-v8-mercedes-c63-is-coming-eventually,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-new-v8-mercedes-c63-is-coming-eventually,tr,https://www.obd2hq.com/tr/news/a-new-v8-mercedes-c63-is-coming-eventually,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-new-v8-mercedes-c63-is-coming-eventually,fr,https://www.obd2hq.com/fr/news/a-new-v8-mercedes-c63-is-coming-eventually,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-wild-new-v10-off-road-supercar-is-coming-from-re,en,https://www.obd2hq.com/en/news/a-wild-new-v10-off-road-supercar-is-coming-from-re,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-wild-new-v10-off-road-supercar-is-coming-from-re,de,https://www.obd2hq.com/de/news/a-wild-new-v10-off-road-supercar-is-coming-from-re,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-wild-new-v10-off-road-supercar-is-coming-from-re,es,https://www.obd2hq.com/es/news/a-wild-new-v10-off-road-supercar-is-coming-from-re,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-wild-new-v10-off-road-supercar-is-coming-from-re,tr,https://www.obd2hq.com/tr/news/a-wild-new-v10-off-road-supercar-is-coming-from-re,404,dynamicParams=false on active news route; historical slug is not in current news dataset
a-wild-new-v10-off-road-supercar-is-coming-from-re,fr,https://www.obd2hq.com/fr/news/a-wild-new-v10-off-road-supercar-is-coming-from-re,404,dynamicParams=false on active news route; historical slug is not in current news dataset
acuras-biggest-suv-yet-could-be-on-the-way-report,en,https://www.obd2hq.com/en/news/acuras-biggest-suv-yet-could-be-on-the-way-report,404,dynamicParams=false on active news route; historical slug is not in current news dataset
acuras-biggest-suv-yet-could-be-on-the-way-report,de,https://www.obd2hq.com/de/news/acuras-biggest-suv-yet-could-be-on-the-way-report,404,dynamicParams=false on active news route; historical slug is not in current news dataset
acuras-biggest-suv-yet-could-be-on-the-way-report,es,https://www.obd2hq.com/es/news/acuras-biggest-suv-yet-could-be-on-the-way-report,404,dynamicParams=false on active news route; historical slug is not in current news dataset
acuras-biggest-suv-yet-could-be-on-the-way-report,tr,https://www.obd2hq.com/tr/news/acuras-biggest-suv-yet-could-be-on-the-way-report,404,dynamicParams=false on active news route; historical slug is not in current news dataset
acuras-biggest-suv-yet-could-be-on-the-way-report,fr,https://www.obd2hq.com/fr/news/acuras-biggest-suv-yet-could-be-on-the-way-report,404,dynamicParams=false on active news route; historical slug is not in current news dataset
aev-built-the-ford-super-duty-most-off-roaders-act,en,https://www.obd2hq.com/en/news/aev-built-the-ford-super-duty-most-off-roaders-act,404,dynamicParams=false on active news route; historical slug is not in current news dataset
aev-built-the-ford-super-duty-most-off-roaders-act,de,https://www.obd2hq.com/de/news/aev-built-the-ford-super-duty-most-off-roaders-act,404,dynamicParams=false on active news route; historical slug is not in current news dataset
aev-built-the-ford-super-duty-most-off-roaders-act,es,https://www.obd2hq.com/es/news/aev-built-the-ford-super-duty-most-off-roaders-act,404,dynamicParams=false on active news route; historical slug is not in current news dataset
aev-built-the-ford-super-duty-most-off-roaders-act,tr,https://www.obd2hq.com/tr/news/aev-built-the-ford-super-duty-most-off-roaders-act,404,dynamicParams=false on active news route; historical slug is not in current news dataset
aev-built-the-ford-super-duty-most-off-roaders-act,fr,https://www.obd2hq.com/fr/news/aev-built-the-ford-super-duty-most-off-roaders-act,404,dynamicParams=false on active news route; historical slug is not in current news dataset
ai-and-ev-battery-diagnostics-revolution,en,https://www.obd2hq.com/en/news/ai-and-ev-battery-diagnostics-revolution,404,dynamicParams=false on active news route; historical slug is not in current news dataset
ai-and-ev-battery-diagnostics-revolution,de,https://www.obd2hq.com/de/news/ai-and-ev-battery-diagnostics-revolution,404,dynamicParams=false on active news route; historical slug is not in current news dataset
ai-and-ev-battery-diagnostics-revolution,es,https://www.obd2hq.com/es/news/ai-and-ev-battery-diagnostics-revolution,404,dynamicParams=false on active news route; historical slug is not in current news dataset
ai-and-ev-battery-diagnostics-revolution,tr,https://www.obd2hq.com/tr/news/ai-and-ev-battery-diagnostics-revolution,404,dynamicParams=false on active news route; historical slug is not in current news dataset
ai-and-ev-battery-diagnostics-revolution,fr,https://www.obd2hq.com/fr/news/ai-and-ev-battery-diagnostics-revolution,404,dynamicParams=false on active news route; historical slug is not in current news dataset
airtag-leads-cops-to-stolen-honda-after-vin-swap,en,https://www.obd2hq.com/en/news/airtag-leads-cops-to-stolen-honda-after-vin-swap,404,dynamicParams=false on active news route; historical slug is not in current news dataset
airtag-leads-cops-to-stolen-honda-after-vin-swap,de,https://www.obd2hq.com/de/news/airtag-leads-cops-to-stolen-honda-after-vin-swap,404,dynamicParams=false on active news route; historical slug is not in current news dataset
airtag-leads-cops-to-stolen-honda-after-vin-swap,es,https://www.obd2hq.com/es/news/airtag-leads-cops-to-stolen-honda-after-vin-swap,404,dynamicParams=false on active news route; historical slug is not in current news dataset
airtag-leads-cops-to-stolen-honda-after-vin-swap,tr,https://www.obd2hq.com/tr/news/airtag-leads-cops-to-stolen-honda-after-vin-swap,404,dynamicParams=false on active news route; historical slug is not in current news dataset
airtag-leads-cops-to-stolen-honda-after-vin-swap,fr,https://www.obd2hq.com/fr/news/airtag-leads-cops-to-stolen-honda-after-vin-swap,404,dynamicParams=false on active news route; historical slug is not in current news dataset
alfa-romeo-stelvio-pushed-back-to-2028should-you-w,en,https://www.obd2hq.com/en/news/alfa-romeo-stelvio-pushed-back-to-2028should-you-w,404,dynamicParams=false on active news route; historical slug is not in current news dataset
alfa-romeo-stelvio-pushed-back-to-2028should-you-w,de,https://www.obd2hq.com/de/news/alfa-romeo-stelvio-pushed-back-to-2028should-you-w,404,dynamicParams=false on active news route; historical slug is not in current news dataset
alfa-romeo-stelvio-pushed-back-to-2028should-you-w,es,https://www.obd2hq.com/es/news/alfa-romeo-stelvio-pushed-back-to-2028should-you-w,404,dynamicParams=false on active news route; historical slug is not in current news dataset
alfa-romeo-stelvio-pushed-back-to-2028should-you-w,tr,https://www.obd2hq.com/tr/news/alfa-romeo-stelvio-pushed-back-to-2028should-you-w,404,dynamicParams=false on active news route; historical slug is not in current news dataset
alfa-romeo-stelvio-pushed-back-to-2028should-you-w,fr,https://www.obd2hq.com/fr/news/alfa-romeo-stelvio-pushed-back-to-2028should-you-w,404,dynamicParams=false on active news route; historical slug is not in current news dataset
alfa-romeo-teases-new-crossover-no-still-not-the-s,en,https://www.obd2hq.com/en/news/alfa-romeo-teases-new-crossover-no-still-not-the-s,404,dynamicParams=false on active news route; historical slug is not in current news dataset
alfa-romeo-teases-new-crossover-no-still-not-the-s,de,https://www.obd2hq.com/de/news/alfa-romeo-teases-new-crossover-no-still-not-the-s,404,dynamicParams=false on active news route; historical slug is not in current news dataset
alfa-romeo-teases-new-crossover-no-still-not-the-s,es,https://www.obd2hq.com/es/news/alfa-romeo-teases-new-crossover-no-still-not-the-s,404,dynamicParams=false on active news route; historical slug is not in current news dataset
alfa-romeo-teases-new-crossover-no-still-not-the-s,tr,https://www.obd2hq.com/tr/news/alfa-romeo-teases-new-crossover-no-still-not-the-s,404,dynamicParams=false on active news route; historical slug is not in current news dataset
alfa-romeo-teases-new-crossover-no-still-not-the-s,fr,https://www.obd2hq.com/fr/news/alfa-romeo-teases-new-crossover-no-still-not-the-s,404,dynamicParams=false on active news route; historical slug is not in current news dataset
all-20-bmw-art-cars-are-finally-together-in-one-pl,en,https://www.obd2hq.com/en/news/all-20-bmw-art-cars-are-finally-together-in-one-pl,404,dynamicParams=false on active news route; historical slug is not in current news dataset
all-20-bmw-art-cars-are-finally-together-in-one-pl,de,https://www.obd2hq.com/de/news/all-20-bmw-art-cars-are-finally-together-in-one-pl,404,dynamicParams=false on active news route; historical slug is not in current news dataset
all-20-bmw-art-cars-are-finally-together-in-one-pl,es,https://www.obd2hq.com/es/news/all-20-bmw-art-cars-are-finally-together-in-one-pl,404,dynamicParams=false on active news route; historical slug is not in current news dataset
all-20-bmw-art-cars-are-finally-together-in-one-pl,tr,https://www.obd2hq.com/tr/news/all-20-bmw-art-cars-are-finally-together-in-one-pl,404,dynamicParams=false on active news route; historical slug is not in current news dataset
